Mach,CD Power-Off
2.97,0.570102872
2.98,0.569121165
2.99,0.56814168
3,0.567164331
3.01,0.566317169
3.02,0.565570799
3.03,0.564825912
3.04,0.564082501
3.05,0.563340586
3.06,0.562600147
3.07,0.56186123
3.08,0.561123808
3.09,0.560387886
3.1,0.559653486
3.11,0.558920597
3.12,0.558189244
3.13,0.557462956
3.14,0.556739276
3.15,0.556017107
3.16,0.555296487
3.17,0.554577413
3.18,0.55385987
3.19,0.553143892
3.2,0.552429455
3.21,0.551716564
3.22,0.551005249
3.23,0.550295477
3.24,0.549587268
3.25,0.548880643
3.26,0.548175563
3.27,0.547472061
3.28,0.546770134
3.29,0.546069764
3.3,0.545370981
3.31,0.544673771
3.32,0.543978129
3.33,0.543284072
3.34,0.542591591
3.35,0.541900693
3.36,0.541211375
3.37,0.540523637
3.38,0.539837482
3.39,0.5391529
3.4,0.538469908
3.41,0.53778849
3.42,0.537108667
3.43,0.536430429
3.44,0.535753761
3.45,0.535078675
3.46,0.534405176
3.47,0.533733263
3.48,0.533062918
3.49,0.532394148
3.5,0.531726972
3.51,0.531061362
3.52,0.530397337
3.53,0.529734883
3.54,0.529073998
3.55,0.52841469
3.56,0.527756949
3.57,0.527100784
3.58,0.526446184
3.59,0.525793156
3.6,0.52514167
3.61,0.524491767
3.62,0.523843407
3.63,0.523196622
3.64,0.522551377
3.65,0.521907698
3.66,0.52126556
3.67,0.520624972
3.68,0.519985931
3.69,0.519348437
3.7,0.518712475
3.71,0.518078045
3.72,0.517445174
3.73,0.516813819
3.74,0.516183984
3.75,0.515555682
3.76,0.514928911
3.77,0.514303651
3.78,0.513679907
3.79,0.513057672
3.8,0.512436949
3.81,0.511817727
3.82,0.511200014
3.83,0.510583805
3.84,0.509969079
3.85,0.509355835
3.86,0.508744106
3.87,0.508133837
3.88,0.507525056
3.89,0.506917754
3.9,0.506311911
3.91,0.505707545
3.92,0.505104642
3.93,0.5045032
3.94,0.503903203
3.95,0.503304667
3.96,0.502707569
3.97,0.502111924
3.98,0.501517713
3.99,0.500924935
4,0.500333572
4.01,0.499773059
4.02,0.499213943
4.03,0.498656229
4.04,0.498099896
4.05,0.497544957
4.06,0.496991404
4.07,0.496439234
4.08,0.495888441
4.09,0.495339007
4.1,0.494790961
4.11,0.494244272
4.12,0.493698937
4.13,0.493154975
4.14,0.492612347
4.15,0.492071069
4.16,0.491531132
4.17,0.490992547
4.18,0.490455289
4.19,0.489919357
4.2,0.489384745
4.21,0.488851461
4.22,0.488319496
4.23,0.487788841
4.24,0.487259488
4.25,0.486731444
4.26,0.486204693
4.27,0.48567924
4.28,0.485155056
4.29,0.484632186
4.3,0.484110569
4.31,0.483590234
4.32,0.483071169
4.33,0.482553361
4.34,0.482036825
4.35,0.481521541
4.36,0.481007504
4.37,0.480494708
4.38,0.479983154
4.39,0.479472829
4.4,0.478963741
4.41,0.478455879
4.42,0.477949232
4.43,0.477443789
4.44,0.47693958
4.45,0.476436559
4.46,0.47593474
4.47,0.475434123
4.48,0.474934683
4.49,0.474436446
4.5,0.473939365
4.51,0.473443469
4.52,0.472948745
4.53,0.472455177
4.54,0.471962773
4.55,0.471471518
4.56,0.470981417
4.57,0.470492456
4.58,0.470004633
4.59,0.469517934
4.6,0.469032373
4.61,0.468547937
4.62,0.46806461
4.63,0.467582389
4.64,0.467101294
4.65,0.466621283
4.66,0.466142376
4.67,0.46566455
4.68,0.46518782
4.69,0.464712162
4.7,0.46423759
4.71,0.463764078
4.72,0.463291627
4.73,0.462820238
4.74,0.462349913
4.75,0.461880621
4.76,0.461412379
4.77,0.460945175
4.78,0.460479004
4.79,0.460013851
4.8,0.459549722
4.81,0.459086622
4.82,0.458624515
4.83,0.458163423
4.84,0.457705508
4.85,0.457247182
4.86,0.456789866
4.87,0.45633355
4.88,0.455878203
4.89,0.455423856
4.9,0.454970471
4.91,0.454518069
4.92,0.454066624
4.93,0.453616147
4.94,0.453166621
4.95,0.45271804
4.96,0.45227042
4.97,0.451823727
4.98,0.451377977
4.99,0.450933145
5,0.450489246
5.01,0.450148154
5.02,0.449733545
5.03,0.449320339
5.04,0.448908545
5.05,0.448498126
5.06,0.448089109
5.07,0.447681468
5.08,0.447275186
5.09,0.446870281
5.1,0.446466711
5.11,0.446064484
5.12,0.445663586
5.13,0.445264
5.14,0.444865739
5.15,0.444468781
5.16,0.444073123
5.17,0.443678745
5.18,0.443285637
5.19,0.442893815
5.2,0.442503245
5.21,0.442113926
5.22,0.441725846
5.23,0.441339003
5.24,0.44095338
5.25,0.440568988
5.26,0.440185788
5.27,0.439803807
5.28,0.439422997
5.29,0.439043383
5.3,0.438664945
5.31,0.438287665
5.32,0.43791156
5.33,0.437536587
5.34,0.43716276
5.35,0.436790064
5.36,0.436418498
5.37,0.436048054
5.38,0.435678709
5.39,0.435310472
5.4,0.434943326
5.41,0.434577263
5.42,0.434212268
5.43,0.433848363
5.44,0.43348551
5.45,0.4331237
5.46,0.432762946
5.47,0.432403225
5.48,0.432044537
5.49,0.431686874
5.5,0.431330218
5.51,0.430974577
5.52,0.430619929
5.53,0.430266278
5.54,0.429913597
5.55,0.429561909
5.56,0.429211178
5.57,0.428861415
5.58,0.428512593
5.59,0.428164728
5.6,0.427817804
5.61,0.427471807
5.62,0.427126727
5.63,0.426782564
5.64,0.426439332
5.65,0.426096975
5.66,0.425755524
5.67,0.425414954
5.68,0.425075278
5.69,0.424736461
5.7,0.424398511
5.71,0.424061428
5.72,0.423725191
5.73,0.423389805
5.74,0.423055241
5.75,0.422721516
5.76,0.422388611
5.77,0.422056531
5.78,0.421725249
5.79,0.421394778
5.8,0.421065094
5.81,0.420736206
5.82,0.420408103
5.83,0.420080772
5.84,0.419754203
5.85,0.419428384
5.86,0.419103344
5.87,0.418779044
5.88,0.418455478
5.89,0.418132648
5.9,0.417810541
5.91,0.417489159
5.92,0.417168495
5.93,0.416848536
5.94,0.416529271
5.95,0.416210708
5.96,0.41589283
5.97,0.41557564
5.98,0.415259119
5.99,0.414943257
6,0.414628599
6.01,0.414316989
6.02,0.414015844
6.03,0.413715544
6.04,0.413416096
6.05,0.413117505
6.06,0.412819759
6.07,0.412522845
6.08,0.412226769
6.09,0.41193153
6.1,0.411637123
6.11,0.411343534
6.12,0.41105078
6.13,0.410758839
6.14,0.410467707
6.15,0.410177392
6.16,0.40988789
6.17,0.409599189
6.18,0.409311293
6.19,0.40902419
6.2,0.408737891
6.21,0.408452379
6.22,0.408167652
6.23,0.407883715
6.24,0.407600558
6.25,0.407318175
6.26,0.407036567
6.27,0.406755748
6.28,0.406475686
6.29,0.406196379
6.3,0.405917843
6.31,0.405640063
6.32,0.405363042
6.33,0.40508678
6.34,0.404811252
6.35,0.404536478
6.36,0.404262449
6.37,0.403989159
6.38,0.4037166
6.39,0.403444775
6.4,0.403173686
6.41,0.402903325
6.42,0.402633694
6.43,0.402364775
6.44,0.40209657
6.45,0.401829092
6.46,0.401562323
6.47,0.401296258
6.48,0.401030902
6.49,0.400766259
6.5,0.400502308
6.51,0.400239054
6.52,0.3999765
6.53,0.399714633
6.54,0.399453455
6.55,0.399192967
6.56,0.398933162
6.57,0.398674046
6.58,0.398415595
6.59,0.398157826
6.6,0.397900727
6.61,0.3976443
6.62,0.397388537
6.63,0.397133446
6.64,0.396879009
6.65,0.396625229
6.66,0.396372114
6.67,0.396119653
6.68,0.395867835
6.69,0.395616655
6.7,0.395366142
6.71,0.395116273
6.72,0.394867026
6.73,0.394618429
6.74,0.394370468
6.75,0.394123121
6.76,0.39387643
6.77,0.393630358
6.78,0.393384903
6.79,0.393140085
6.8,0.392895881
6.81,0.392652276
6.82,0.392409302
6.83,0.392166955
6.84,0.391925191
6.85,0.391684051
6.86,0.391443512
6.87,0.391203588
6.88,0.390964243
6.89,0.39072551
6.9,0.39048737
6.91,0.39024982
6.92,0.390012866
6.93,0.389776507
6.94,0.389540722
6.95,0.389305518
6.96,0.389070902
6.97,0.388836875
6.98,0.388603422
6.99,0.388370531
7,0.38814238
7.01,0.387923433
7.02,0.387705129
7.03,0.387487442
7.04,0.387270393
7.05,0.387053957
7.06,0.386838154
7.07,0.386622959
7.08,0.386408393
7.09,0.38619444
7.1,0.385981089
7.11,0.385768352
7.12,0.385556231
7.13,0.385344716
7.14,0.385133793
7.15,0.384923474
7.16,0.384713754
7.17,0.384505929
7.18,0.384299377
7.19,0.384093405
7.2,0.383888026
7.21,0.383683245
7.22,0.383479031
7.23,0.383275401
7.24,0.383072352
7.25,0.382869882
7.26,0.382667998
7.27,0.382466667
7.28,0.382265919
7.29,0.382065729
7.3,0.381866115
7.31,0.381667057
7.32,0.381468563
7.33,0.381270617
7.34,0.381073243
7.35,0.380876424
7.36,0.380680147
7.37,0.380484424
7.38,0.380289249
7.39,0.380094624
7.4,0.379900533
7.41,0.379706998
7.42,0.379513993
7.43,0.379321528
7.44,0.379129598
7.45,0.378938196
7.46,0.378747326
7.47,0.378556999
7.48,0.378367189
7.49,0.378177898
7.5,0.377989142
7.51,0.377800898
7.52,0.377613177
7.53,0.377425975
7.54,0.377239291
7.55,0.37705311
7.56,0.376867446
7.57,0.37668229
7.58,0.376497647
7.59,0.376313499
7.6,0.376129859
7.61,0.375946722
7.62,0.375764087
7.63,0.375581944
7.64,0.375400307
7.65,0.375219148
7.66,0.375038493
7.67,0.374858319
7.68,0.374678649
7.69,0.374499446
7.7,0.374320742
7.71,0.374142513
7.72,0.373964768
7.73,0.373787504
7.74,0.373610711
7.75,0.373434396
7.76,0.373258558
7.77,0.373083194
7.78,0.372908294
7.79,0.372733867
7.8,0.372559907
7.81,0.372386417
7.82,0.372213383
7.83,0.372040803
7.84,0.371868696
7.85,0.371697039
7.86,0.371525843
7.87,0.371355094
7.88,0.371184813
7.89,0.371014966
7.9,0.37084558
7.91,0.370676637
7.92,0.370508142
7.93,0.370340096
7.94,0.370172486
7.95,0.370005322
7.96,0.3698386
7.97,0.36967231
7.98,0.36950646
7.99,0.369341048
8,0.369176063
8.01,0.369011513
8.02,0.368847386
8.03,0.368683704
8.04,0.36852043
8.05,0.368357597
8.06,0.368195181
8.07,0.36803319
8.08,0.367871614
8.09,0.367710461
8.1,0.367549729
8.11,0.367389408
8.12,0.367229505
8.13,0.367070009
8.14,0.366910928
8.15,0.366752262
8.16,0.366594009
8.17,0.366436156
8.18,0.366278702
8.19,0.36612166
8.2,0.365965033
8.21,0.365808787
8.22,0.36565295
8.23,0.365497517
8.24,0.365342471
8.25,0.365187825
8.26,0.365033571
8.27,0.364879711
8.28,0.364726249
8.29,0.364573169
8.3,0.364420482
8.31,0.364268188
8.32,0.364116274
8.33,0.363964738
8.34,0.363813589
8.35,0.363662827
8.36,0.36351244
8.37,0.363362445
8.38,0.363212814
8.39,0.363063563
8.4,0.362914692
8.41,0.362766188
8.42,0.362618062
8.43,0.362470301
8.44,0.362322916
8.45,0.3621759
8.46,0.362029251
8.47,0.361882958
8.48,0.361737036
8.49,0.361591483
8.5,0.361446285
8.51,0.361301455
8.52,0.361156976
8.53,0.361012863
8.54,0.36086911
8.55,0.360725709
8.56,0.360582655
8.57,0.36043996
8.58,0.360297625
8.59,0.360155633
8.6,0.360013996
8.61,0.359872701
8.62,0.359731758
8.63,0.359591157
8.64,0.359450907
8.65,0.359310996
8.66,0.359171429
8.67,0.35903221
8.68,0.358893327
8.69,0.358754777
8.7,0.358616571
8.71,0.358478706
8.72,0.358341163
8.73,0.358203966
8.74,0.358067101
8.75,0.357930561
8.76,0.357794366
8.77,0.357658486
8.78,0.357522942
8.79,0.35738772
8.8,0.357252839
8.81,0.357118269
8.82,0.356984031
8.83,0.356850107
8.84,0.356716522
8.85,0.356583242
8.86,0.356450289
8.87,0.356317661
8.88,0.356185344
8.89,0.356053338
8.9,0.355921655
8.91,0.355790282
8.92,0.355659227
8.93,0.355528489
8.94,0.355398059
8.95,0.355267935
8.96,0.355138125
8.97,0.355008619
8.98,0.354879427
8.99,0.354750533
9,0.354621952
9.01,0.35449367
9.02,0.354365696
9.03,0.354238023
9.04,0.354110654
9.05,0.353983579
9.06,0.353856802
9.07,0.353730327
9.08,0.353604155
9.09,0.353478275
9.1,0.353352686
9.11,0.353227398
9.12,0.353102396
9.13,0.352977693
9.14,0.352853277
9.15,0.352729158
9.16,0.352605324
9.17,0.352481773
9.18,0.352358515
9.19,0.352235551
9.2,0.352112869
9.21,0.351990464
9.22,0.35186835
9.23,0.351746516
9.24,0.351624969
9.25,0.351503697
9.26,0.351382704
9.27,0.351261993
9.28,0.351141558
9.29,0.351021406
9.3,0.350901527
9.31,0.350781926
9.32,0.350662601
9.33,0.350543542
9.34,0.350424763
9.35,0.35030626
9.36,0.350188026
9.37,0.350070058
9.38,0.349952355
9.39,0.349834926
9.4,0.349717772
9.41,0.34960088
9.42,0.349484249
9.43,0.34936788
9.44,0.349251792
9.45,0.349135952
9.46,0.349020381
9.47,0.348905069
9.48,0.348790023
9.49,0.348675233
9.5,0.348560709
9.51,0.348446438
9.52,0.348332423
9.53,0.348218669
9.54,0.348105168
9.55,0.347991918
9.56,0.347878926
9.57,0.347766197
9.58,0.347653716
9.59,0.347541473
9.6,0.347429496
9.61,0.347317769
9.62,0.347206285
9.63,0.347095057
9.64,0.346984071
9.65,0.346873341
9.66,0.346762842
9.67,0.346652606
9.68,0.346542601
9.69,0.346432848
9.7,0.34632334
9.71,0.346214067
9.72,0.346105037
9.73,0.345996258
9.74,0.345887713
9.75,0.345779404
9.76,0.34567134
9.77,0.345563513
9.78,0.345455918
9.79,0.345348566
9.8,0.345241446
9.81,0.345134568
9.82,0.34502792
9.83,0.344921503
9.84,0.344815316
9.85,0.344709365
9.86,0.344603655
9.87,0.34449816
9.88,0.344392904
9.89,0.344287882
9.9,0.344183075
9.91,0.344078514
9.92,0.343974166
9.93,0.34387005
9.94,0.343766159
9.95,0.343662497
9.96,0.343559057
9.97,0.343455837
9.98,0.343352849
9.99,0.343250076
10,0.343147525
10.01,0.34311375
10.02,0.343076128
10.03,0.34303859
10.04,0.343001141
10.05,0.342963776
10.06,0.342926491
10.07,0.342889299
10.08,0.342852185
10.09,0.342815164
10.1,0.342778211
10.11,0.34274135
10.12,0.342704579
10.13,0.342667886
10.14,0.342631273
10.15,0.34259474
10.16,0.342558294
10.17,0.342521928
10.18,0.342485649
10.19,0.342449437
10.2,0.342413317
10.21,0.342377279
10.22,0.342341322
10.23,0.342305443
10.24,0.342269637
10.25,0.342233919
10.26,0.342198276
10.27,0.342162712
10.28,0.342127233
10.29,0.342091828
10.3,0.342056507
10.31,0.342021254
10.32,0.341986085
10.33,0.341950999
10.34,0.341915979
10.35,0.341881043
10.36,0.34184619
10.37,0.341811401
10.38,0.341776693
10.39,0.341742062
10.4,0.341707512
10.41,0.341673034
10.42,0.34163863
10.43,0.341604307
10.44,0.341570045
10.45,0.341535867
10.46,0.34150177
10.47,0.341467733
10.48,0.341433788
10.49,0.341399904
10.5,0.341366089
10.51,0.341332366
10.52,0.341298703
10.53,0.341265109
10.54,0.341231594
10.55,0.341198151
10.56,0.341164785
10.57,0.341131479
10.58,0.341098253
10.59,0.341065103
10.6,0.341032013
10.61,0.340998999
10.62,0.340966057
10.63,0.340933189
10.64,0.340900391
10.65,0.340867661
10.66,0.340834995
10.67,0.340802406
10.68,0.340769886
10.69,0.340737433
10.7,0.340705053
10.71,0.340672741
10.72,0.340640496
10.73,0.340608315
10.74,0.34057621
10.75,0.340544171
10.76,0.340512195
10.77,0.340480084
10.78,0.34044702
10.79,0.340414017
10.8,0.34038109
10.81,0.340348246
10.82,0.340315468
10.83,0.340282751
10.84,0.34025012
10.85,0.34021756
10.86,0.340185064
10.87,0.340152652
10.88,0.340120301
10.89,0.340088021
10.9,0.340055817
10.91,0.340023683
10.92,0.339991613
10.93,0.339959611
10.94,0.339927693
10.95,0.339895837
10.96,0.339864041
10.97,0.339832328
10.98,0.339800683
10.99,0.3397691
11,0.339737586
11.01,0.339706144
11.02,0.339674772
11.03,0.33964346
11.04,0.339612216
11.05,0.339581043
11.06,0.33954994
11.07,0.339518905
11.08,0.339487929
11.09,0.339457021
11.1,0.339426185
11.11,0.339395413
11.12,0.339364713
11.13,0.339334068
11.14,0.339303493
11.15,0.339272986
11.16,0.339242535
11.17,0.339212153
11.18,0.339181847
11.19,0.3391516
11.2,0.339121409
11.21,0.339091283
11.22,0.339061224
11.23,0.339031234
11.24,0.339001309
11.25,0.338971441
11.26,0.338941635
11.27,0.338911898
11.28,0.338882218
11.29,0.3388526
11.3,0.338823049
11.31,0.338793562
11.32,0.338764132
11.33,0.338734764
11.34,0.338705462
11.35,0.338676215
11.36,0.338647042
11.37,0.338617912
11.38,0.338588857
11.39,0.338559857
11.4,0.338530919
11.41,0.338502044
11.42,0.338473224
11.43,0.338444466
11.44,0.338415773
11.45,0.33838714
11.46,0.338358561
11.47,0.338332975
11.48,0.338307964
11.49,0.338283023
11.5,0.338258138
11.51,0.338233301
11.52,0.338208529
11.53,0.338183816
11.54,0.338159156
11.55,0.338134557
11.56,0.338110018
11.57,0.338085533
11.58,0.338061106
11.59,0.338036742
11.6,0.338012428
11.61,0.337988174
11.62,0.337963982
11.63,0.337939837
11.64,0.337915754
11.65,0.337891721
11.66,0.337867757
11.67,0.337843833
11.68,0.337819979
11.69,0.337796175
11.7,0.337772419
11.71,0.337748732
11.72,0.337725094
11.73,0.337701505
11.74,0.337677974
11.75,0.337654502
11.76,0.33763108
11.77,0.337607715
11.78,0.337584398
11.79,0.337561149
11.8,0.337537936
11.81,0.337514793
11.82,0.337491697
11.83,0.337468649
11.84,0.337445656
11.85,0.337422723
11.86,0.337399837
11.87,0.337377007
11.88,0.337354234
11.89,0.337331505
11.9,0.337308825
11.91,0.337286203
11.92,0.337263634
11.93,0.337241112
11.94,0.337218657
11.95,0.337196237
11.96,0.337173874
11.97,0.337151565
11.98,0.337129302
11.99,0.337107085
12,0.337084933
12.01,0.337062815
12.02,0.337040762
12.03,0.337018757
12.04,0.336996804
12.05,0.336974896
12.06,0.336953033
12.07,0.336931222
12.08,0.336909468
12.09,0.336887756
12.1,0.3368661
12.11,0.336844487
12.12,0.336822929
12.13,0.336801412
12.14,0.33677995
12.15,0.336758542
12.16,0.336737177
12.17,0.336715854
12.18,0.336694584
12.19,0.336673369
12.2,0.336652196
12.21,0.336631076
12.22,0.336609996
12.23,0.336588961
12.24,0.336567977
12.25,0.336547047
12.26,0.336526157
12.27,0.33650532
12.28,0.336484524
12.29,0.336463781
12.3,0.336443079
12.31,0.33642243
12.32,0.33640182
12.33,0.336381254
12.34,0.336360736
12.35,0.336340272
12.36,0.336319848
12.37,0.336299475
12.38,0.336279142
12.39,0.33625886
12.4,0.33623862
12.41,0.336218418
12.42,0.336198267
12.43,0.336178167
12.44,0.336158106
12.45,0.336138097
12.46,0.336118125
12.47,0.336098196
12.48,0.336078315
12.49,0.336058483
12.5,0.336038682
12.51,0.336018939
12.52,0.335999226
12.53,0.335979572
12.54,0.335959958
12.55,0.335940382
12.56,0.335920853
12.57,0.335901366
12.58,0.335881916
12.59,0.335862515
12.6,0.335843163
12.61,0.335823848
12.62,0.335804573
12.63,0.335785345
12.64,0.335766153
12.65,0.335747014
12.66,0.335727909
12.67,0.335708852
12.68,0.335689832
12.69,0.335670852
12.7,0.335651918
12.71,0.335633031
12.72,0.335614182
12.73,0.33559537
12.74,0.335576605
12.75,0.335557876
12.76,0.335539186
12.77,0.335520542
12.78,0.335501944
12.79,0.335483373
12.8,0.335464858
12.81,0.33544638
12.82,0.335427938
12.83,0.335409532
12.84,0.335391172
12.85,0.335372858
12.86,0.335354571
12.87,0.335336338
12.88,0.335318132
12.89,0.335299971
12.9,0.335281857
12.91,0.335263777
12.92,0.335245733
12.93,0.335227734
12.94,0.33520977
12.95,0.335191841
12.96,0.335173958
12.97,0.335156119
12.98,0.335138306
12.99,0.335120536
13,0.33510281
13.01,0.335085111
13.02,0.335067464
13.03,0.335049844
13.04,0.335032267
13.05,0.335014733
13.06,0.334997235
13.07,0.33497977
13.08,0.33496235
13.09,0.334944963
13.1,0.33492761
13.11,0.334910301
13.12,0.334893025
13.13,0.334875783
13.14,0.334858594
13.15,0.334841429
13.16,0.334824307
13.17,0.334807217
13.18,0.334790162
13.19,0.334773149
13.2,0.33475617
13.21,0.334739223
13.22,0.334722327
13.23,0.334705456
13.24,0.334688627
13.25,0.33467183
13.26,0.334655066
13.27,0.334638344
13.28,0.334621654
13.29,0.334604998
13.3,0.334588382
13.31,0.334571809
13.32,0.334555259
13.33,0.334538749
13.34,0.33452227
13.35,0.334505835
13.36,0.334489431
13.37,0.334473058
13.38,0.334456726
13.39,0.334440426
13.4,0.334424158
13.41,0.334407931
13.42,0.334391735
13.43,0.334375579
13.44,0.334359446
13.45,0.334343352
13.46,0.334327299
13.47,0.334311269
13.48,0.334295289
13.49,0.334279328
13.5,0.334263408
13.51,0.334247519
13.52,0.33423167
13.53,0.334215852
13.54,0.334200064
13.55,0.334184306
13.56,0.334168588
13.57,0.334152901
13.58,0.334137253
13.59,0.334121635
13.6,0.334106047
13.61,0.334090488
13.62,0.334074971
13.63,0.334059481
13.64,0.334044031
13.65,0.334028611
13.66,0.334013221
13.67,0.333997859
13.68,0.333982536
13.69,0.333967243
13.7,0.33395198
13.71,0.333936754
13.72,0.333921559
13.73,0.333906391
13.74,0.333891261
13.75,0.333876164
13.76,0.333861092
13.77,0.333846059
13.78,0.333831056
13.79,0.333816081
13.8,0.333801133
13.81,0.333786226
13.82,0.333771344
13.83,0.333756503
13.84,0.333741688
13.85,0.333726903
13.86,0.333712144
13.87,0.333697414
13.88,0.333682732
13.89,0.333668068
13.9,0.333653432
13.91,0.333638832
13.92,0.333624271
13.93,0.333609728
13.94,0.33359522
13.95,0.333580732
13.96,0.333566289
13.97,0.333551865
13.98,0.333537478
13.99,0.333523129
14,0.333508795
14.01,0.333494499
14.02,0.333480231
14.03,0.333465988
14.04,0.333451783
14.05,0.333437604
14.06,0.333423452
14.07,0.333409327
14.08,0.333395238
14.09,0.333381186
14.1,0.33336715
14.11,0.333353141
14.12,0.333339167
14.13,0.33332522
14.14,0.333311309
14.15,0.333297425
14.16,0.333283556
14.17,0.333269734
14.18,0.333255937
14.19,0.333242168
14.2,0.333228412
14.21,0.333214704
14.22,0.333201009
14.23,0.333187352
14.24,0.333173719
14.25,0.333160125
14.26,0.333146552
14.27,0.333133007
14.28,0.333119486
14.29,0.333106001
14.3,0.333092531
14.31,0.333079097
14.32,0.333065697
14.33,0.333051568
14.34,0.333035144
14.35,0.333018746
14.36,0.333002382
14.37,0.332986034
14.38,0.332969722
14.39,0.332953434
14.4,0.332937181
14.41,0.332920944
14.42,0.332904742
14.43,0.332888575
14.44,0.332872423
14.45,0.332856305
14.46,0.332840203
14.47,0.332824145
14.48,0.332808103
14.49,0.332792094
14.5,0.332776109
14.51,0.332760151
14.52,0.332744214
14.53,0.332728316
14.54,0.33271244
14.55,0.332696587
14.56,0.33268076
14.57,0.332664966
14.58,0.332649198
14.59,0.332633453
14.6,0.332617741
14.61,0.332602045
14.62,0.332586382
14.63,0.332570742
14.64,0.332555127
14.65,0.332539545
14.66,0.332523988
14.67,0.332508453
14.68,0.332492942
14.69,0.332477466
14.7,0.332462013
14.71,0.332446583
14.72,0.332431177
14.73,0.332415793
14.74,0.332400445
14.75,0.332385116
14.76,0.332369812
14.77,0.332354543
14.78,0.332339285
14.79,0.332324061
14.8,0.33230886
14.81,0.332293682
14.82,0.332278538
14.83,0.332263415
14.84,0.332248316
14.85,0.332233239
14.86,0.332218196
14.87,0.332203163
14.88,0.332188165
14.89,0.332173189
14.9,0.332158235
14.91,0.332143314
14.92,0.332128415
14.93,0.332113539
14.94,0.332098685
14.95,0.332083853
14.96,0.332069053
14.97,0.332054275
14.98,0.33203952
14.99,0.332024787
15,0.332010084
15.01,0.331995396
15.02,0.331980748
15.03,0.331966112
15.04,0.331951499
15.05,0.331936917
15.06,0.331922346
15.07,0.331907808
15.08,0.331893301
15.09,0.331878806
15.1,0.331864343
15.11,0.331849901
15.12,0.33183548
15.13,0.331821081
15.14,0.331806703
15.15,0.331792356
15.16,0.33177803
15.17,0.331763727
15.18,0.331749444
15.19,0.331735192
15.2,0.331720962
15.21,0.331706751
15.22,0.331692564
15.23,0.331678396
15.24,0.331664259
15.25,0.331650134
15.26,0.331636038
15.27,0.331621963
15.28,0.331607921
15.29,0.331593888
15.3,0.331579886
15.31,0.331565904
15.32,0.331551943
15.33,0.331538003
15.34,0.331524082
15.35,0.331510194
15.36,0.331496324
15.37,0.331482475
15.38,0.331468657
15.39,0.331454849
15.4,0.331441071
15.41,0.331427303
15.42,0.331413575
15.43,0.331399858
15.44,0.331386162
15.45,0.331372494
15.46,0.331358847
15.47,0.331345218
15.48,0.331331611
15.49,0.331318023
15.5,0.331304465
15.51,0.331290917
15.52,0.331277399
15.53,0.331263909
15.54,0.33125043
15.55,0.331236971
15.56,0.331223541
15.57,0.331210131
15.58,0.331196739
15.59,0.331183368
15.6,0.331170025
15.61,0.331156692
15.62,0.331143389
15.63,0.331130105
15.64,0.33111684
15.65,0.331103595
15.66,0.331090377
15.67,0.33107717
15.68,0.331063991
15.69,0.331050832
15.7,0.331037702
15.71,0.33102458
15.72,0.331011488
15.73,0.330998405
15.74,0.330985349
15.75,0.330972313
15.76,0.330959297
15.77,0.330946307
15.78,0.330933327
15.79,0.330920387
15.8,0.330907444
15.81,0.33089453
15.82,0.330881645
15.83,0.330868768
15.84,0.33085592
15.85,0.330843079
15.86,0.330830268
15.87,0.330817475
15.88,0.33080471
15.89,0.330791953
15.9,0.330779224
15.91,0.330766515
15.92,0.330753822
15.93,0.330741148
15.94,0.330728493
15.95,0.330715864
15.96,0.330703254
15.97,0.330690652
15.98,0.330678079
15.99,0.330665524
16,0.330652995
16.01,0.330640475
16.02,0.330627982
16.03,0.330615507
16.04,0.330603041
16.05,0.330590611
16.06,0.330578189
16.07,0.330565785
16.08,0.330553409
16.09,0.33054105
16.1,0.330528699
16.11,0.330516385
16.12,0.33050408
16.13,0.330491791
16.14,0.33047953
16.15,0.330467285
16.16,0.330455048
16.17,0.330442838
16.18,0.330430646
16.19,0.33041848
16.2,0.330406324
16.21,0.330394193
16.22,0.330382079
16.23,0.330369981
16.24,0.330357902
16.25,0.330345839
16.26,0.330333794
16.27,0.330321776
16.28,0.330309763
16.29,0.330297778
16.3,0.33028581
16.31,0.330273869
16.32,0.330261935
16.33,0.330250016
16.34,0.330238125
16.35,0.33022625
16.36,0.330214393
16.37,0.330202551
16.38,0.330190727
16.39,0.33017892
16.4,0.330167137
16.41,0.330155363
16.42,0.330143615
16.43,0.330131881
16.44,0.330120167
16.45,0.330108467
16.46,0.330096784
16.47,0.330085127
16.48,0.330073486
16.49,0.330061862
16.5,0.330050253
16.51,0.330038652
16.52,0.330027086
16.53,0.330015526
16.54,0.330003983
16.55,0.329992464
16.56,0.329980963
16.57,0.329969478
16.58,0.329958006
16.59,0.329946554
16.6,0.329935125
16.61,0.329923703
16.62,0.329912297
16.63,0.329900916
16.64,0.329889552
16.65,0.329878202
16.66,0.329866869
16.67,0.329855562
16.68,0.329844259
16.69,0.329832983
16.7,0.329821712
16.71,0.329810466
16.72,0.329799237
16.73,0.329788022
16.74,0.329776833
16.75,0.329765649
16.76,0.329754482
16.77,0.329743339
16.78,0.329732212
16.79,0.329721099
16.8,0.329710003
16.81,0.329698922
16.82,0.329687855
16.83,0.329676815
16.84,0.329665779
16.85,0.329654766
16.86,0.329643771
16.87,0.329632791
16.88,0.329621825
16.89,0.329610875
16.9,0.32959995
16.91,0.329589029
16.92,0.329578134
16.93,0.329567242
16.94,0.329556376
16.95,0.329545526
16.96,0.329534691
16.97,0.329523868
