Mach,CD Power-On
3,0.542827551
3.01,0.542058223
3.02,0.541389686
3.03,0.540722632
3.04,0.540057054
3.05,0.539392973
3.06,0.538730367
3.07,0.538069283
3.08,0.537409694
3.09,0.536751606
3.1,0.536095038
3.11,0.535439983
3.12,0.534786463
3.13,0.534138008
3.14,0.533492161
3.15,0.532847826
3.16,0.532205039
3.17,0.531563798
3.18,0.530924089
3.19,0.530285943
3.2,0.529649339
3.21,0.529014281
3.22,0.528380801
3.23,0.527748861
3.24,0.527118486
3.25,0.526489693
3.26,0.525862447
3.27,0.525236778
3.28,0.524612684
3.29,0.523990148
3.3,0.523369198
3.31,0.522749821
3.32,0.522132012
3.33,0.521515789
3.34,0.520901141
3.35,0.520288075
3.36,0.519676592
3.37,0.519066686
3.38,0.518458364
3.39,0.517851616
3.4,0.517246457
3.41,0.516642872
3.42,0.516040883
3.43,0.515440478
3.44,0.514841643
3.45,0.51424439
3.46,0.513648725
3.47,0.513054644
3.48,0.512462132
3.49,0.511871196
3.5,0.511281854
3.51,0.510694077
3.52,0.510107885
3.53,0.509523264
3.54,0.508940212
3.55,0.508358737
3.56,0.50777883
3.57,0.507200498
3.58,0.506623731
3.59,0.506048536
3.6,0.505474884
3.61,0.504902813
3.62,0.504332287
3.63,0.503763335
3.64,0.503195923
3.65,0.502630077
3.66,0.502065772
3.67,0.501503017
3.68,0.50094181
3.69,0.50038215
3.7,0.49982402
3.71,0.499267424
3.72,0.498712386
3.73,0.498158864
3.74,0.497606863
3.75,0.497056394
3.76,0.496507456
3.77,0.495960029
3.78,0.495414119
3.79,0.494869717
3.8,0.494326827
3.81,0.493785438
3.82,0.493245559
3.83,0.492707183
3.84,0.49217029
3.85,0.491634878
3.86,0.491073383
3.87,0.490513348
3.88,0.489954799
3.89,0.489397731
3.9,0.488842121
3.91,0.488287988
3.92,0.487735318
3.93,0.487184109
3.94,0.486634346
3.95,0.486086043
3.96,0.485539178
3.97,0.484993767
3.98,0.484449789
3.99,0.483907244
4,0.483366114
4.01,0.482855834
4.02,0.482346951
4.03,0.481839471
4.04,0.481333371
4.05,0.480828665
4.06,0.480325345
4.07,0.479823409
4.08,0.479322849
4.09,0.478823648
4.1,0.478325835
4.11,0.477829379
4.12,0.477334278
4.13,0.476840548
4.14,0.476348154
4.15,0.475857109
4.16,0.475367406
4.17,0.474879053
4.18,0.474392029
4.19,0.47390633
4.2,0.473421951
4.21,0.4729389
4.22,0.472457168
4.23,0.471976747
4.24,0.471497627
4.25,0.471019816
4.26,0.470543299
4.27,0.470068079
4.28,0.469594128
4.29,0.469121491
4.3,0.468650107
4.31,0.468180006
4.32,0.467711174
4.33,0.467243598
4.34,0.466777296
4.35,0.466312245
4.36,0.465848441
4.37,0.465385879
4.38,0.464924558
4.39,0.464471129
4.4,0.464034201
4.41,0.463598058
4.42,0.463162694
4.43,0.4627281
4.44,0.462294309
4.45,0.461861279
4.46,0.461429027
4.47,0.460997556
4.48,0.460566845
4.49,0.460136922
4.5,0.459707744
4.51,0.459279343
4.52,0.458851709
4.53,0.458424829
4.54,0.457998714
4.55,0.457573353
4.56,0.457148753
4.57,0.456724903
4.58,0.456301804
4.59,0.455879445
4.6,0.455457843
4.61,0.455036988
4.62,0.454616866
4.63,0.454197477
4.64,0.453778845
4.65,0.45336093
4.66,0.452943755
4.67,0.452527299
4.68,0.45211158
4.69,0.451696576
4.7,0.451282306
4.71,0.450868743
4.72,0.450455894
4.73,0.450043761
4.74,0.449632348
4.75,0.449221628
4.76,0.448811619
4.77,0.448402313
4.78,0.447993706
4.79,0.447585786
4.8,0.447178562
4.81,0.44677204
4.82,0.446366187
4.83,0.445961029
4.84,0.445558728
4.85,0.4451557
4.86,0.444753366
4.87,0.444351721
4.88,0.443950735
4.89,0.443550441
4.9,0.443150803
4.91,0.442751845
4.92,0.442353543
4.93,0.44195591
4.94,0.441558931
4.95,0.441162602
4.96,0.440766941
4.97,0.440371917
4.98,0.439977548
4.99,0.439583809
5,0.439190719
5.01,0.438900154
5.02,0.438535792
5.03,0.438172553
5.04,0.43781045
5.05,0.437449449
5.06,0.437089575
5.07,0.436730807
5.08,0.43637313
5.09,0.436016562
5.1,0.435661064
5.11,0.435306645
5.12,0.434953295
5.13,0.434600996
5.14,0.434249765
5.15,0.433899581
5.16,0.433550442
5.17,0.433202331
5.18,0.432855239
5.19,0.432509183
5.2,0.432164133
5.21,0.431820088
5.22,0.431477037
5.23,0.431134982
5.24,0.430793905
5.25,0.430453821
5.26,0.43011469
5.27,0.429776544
5.28,0.429439334
5.29,0.429103088
5.3,0.428767785
5.31,0.428433413
5.32,0.428099986
5.33,0.427767466
5.34,0.427435866
5.35,0.427105174
5.36,0.42677539
5.37,0.426446508
5.38,0.426118506
5.39,0.425791394
5.4,0.425465157
5.41,0.425139789
5.42,0.424815276
5.43,0.424491641
5.44,0.424168848
5.45,0.423846888
5.46,0.423525777
5.47,0.423205493
5.48,0.422886037
5.49,0.422567402
5.5,0.422249572
5.51,0.421932556
5.52,0.421616334
5.53,0.42130091
5.54,0.42098626
5.55,0.420672407
5.56,0.420359317
5.57,0.420047002
5.58,0.419735436
5.59,0.419424636
5.6,0.419114587
5.61,0.418805278
5.62,0.418496699
5.63,0.418188852
5.64,0.41788175
5.65,0.417575341
5.66,0.417269654
5.67,0.416964668
5.68,0.416660396
5.69,0.416356805
5.7,0.416053904
5.71,0.415751691
5.72,0.415450151
5.73,0.415149287
5.74,0.414849072
5.75,0.414549524
5.76,0.414250626
5.77,0.413952382
5.78,0.413654768
5.79,0.413357797
5.8,0.413061446
5.81,0.412765726
5.82,0.412470626
5.83,0.412176136
5.84,0.411882244
5.85,0.411588941
5.86,0.411296257
5.87,0.411004153
5.88,0.410712625
5.89,0.410421675
5.9,0.410131293
5.91,0.409841479
5.92,0.409552229
5.93,0.40926353
5.94,0.408975373
5.95,0.408687765
5.96,0.408400693
5.97,0.408114158
5.98,0.407828143
5.99,0.40754264
6,0.407258193
6.01,0.406976649
6.02,0.406705423
6.03,0.4064349
6.04,0.406165083
6.05,0.405895982
6.06,0.405627583
6.07,0.405359876
6.08,0.405092867
6.09,0.404826555
6.1,0.404560937
6.11,0.404296
6.12,0.404031761
6.13,0.403768198
6.14,0.403505311
6.15,0.403243105
6.16,0.402981579
6.17,0.402720722
6.18,0.402460537
6.19,0.402201015
6.2,0.401942166
6.21,0.401683975
6.22,0.40142644
6.23,0.401169567
6.24,0.400913347
6.25,0.400657776
6.26,0.400402852
6.27,0.400148593
6.28,0.399894967
6.29,0.399641971
6.3,0.399389625
6.31,0.399137913
6.32,0.398886838
6.33,0.398636401
6.34,0.398386578
6.35,0.398137392
6.36,0.39788883
6.37,0.39764089
6.38,0.397393564
6.39,0.397146856
6.4,0.396900768
6.41,0.396655292
6.42,0.396410432
6.43,0.396166171
6.44,0.39592251
6.45,0.395679464
6.46,0.395437016
6.47,0.39519516
6.48,0.394953903
6.49,0.394713248
6.5,0.394473176
6.51,0.394233693
6.52,0.393994802
6.53,0.393756491
6.54,0.393518761
6.55,0.393281616
6.56,0.393045048
6.57,0.392809064
6.58,0.39257364
6.59,0.392338796
6.6,0.392104518
6.61,0.391870809
6.62,0.391637662
6.63,0.391405086
6.64,0.391173063
6.65,0.390941596
6.66,0.390710696
6.67,0.390480349
6.68,0.390250548
6.69,0.390021286
6.7,0.389792594
6.71,0.389564448
6.72,0.389336829
6.73,0.389109764
6.74,0.388883239
6.75,0.388657234
6.76,0.388431789
6.77,0.388206871
6.78,0.387982476
6.79,0.387758626
6.8,0.387535297
6.81,0.387312476
6.82,0.387090194
6.83,0.386868449
6.84,0.386647196
6.85,0.386426477
6.86,0.386206271
6.87,0.385986592
6.88,0.385767402
6.89,0.385548738
6.9,0.385330578
6.91,0.385112922
6.92,0.384895775
6.93,0.384679138
6.94,0.38446299
6.95,0.384247338
6.96,0.384032189
6.97,0.383817545
6.98,0.383603392
6.99,0.383389717
7,0.3831807
7.01,0.382980805
7.02,0.382781471
7.03,0.382582673
7.04,0.382384432
7.05,0.382186724
7.06,0.381989568
7.07,0.381792941
7.08,0.381596864
7.09,0.381401321
7.1,0.381206302
7.11,0.381011818
7.12,0.380817875
7.13,0.380624458
7.14,0.380431559
7.15,0.380239186
7.16,0.380047337
7.17,0.379857308
7.18,0.379668476
7.19,0.379480149
7.2,0.379292342
7.21,0.379105058
7.22,0.378918269
7.23,0.37873199
7.24,0.37854622
7.25,0.378360956
7.26,0.378176206
7.27,0.377991938
7.28,0.377808181
7.29,0.377624912
7.3,0.377442149
7.31,0.377259871
7.32,0.377078087
7.33,0.376896783
7.34,0.37671598
7.35,0.376535665
7.36,0.376355824
7.37,0.376176469
7.38,0.375997593
7.39,0.375819201
7.4,0.375641277
7.41,0.37546384
7.42,0.375286868
7.43,0.375110371
7.44,0.374934343
7.45,0.374758778
7.46,0.37458368
7.47,0.37440906
7.48,0.374234894
7.49,0.374061182
7.5,0.373887942
7.51,0.373709663
7.52,0.373531871
7.53,0.373354562
7.54,0.373177734
7.55,0.373001375
7.56,0.372825496
7.57,0.372650091
7.58,0.372475163
7.59,0.372300696
7.6,0.372126701
7.61,0.371953174
7.62,0.371780116
7.63,0.371607514
7.64,0.371435385
7.65,0.371263699
7.66,0.371092483
7.67,0.370921716
7.68,0.370751418
7.69,0.370581554
7.7,0.370412156
7.71,0.3702432
7.72,0.370074694
7.73,0.369906637
7.74,0.369739019
7.75,0.369571846
7.76,0.369405117
7.77,0.369238831
7.78,0.369072977
7.79,0.368907563
7.8,0.368742586
7.81,0.368578046
7.82,0.368413931
7.83,0.368250238
7.84,0.368086988
7.85,0.367924157
7.86,0.367761756
7.87,0.367599771
7.88,0.367438223
7.89,0.367277079
7.9,0.367116366
7.91,0.366956066
7.92,0.366796184
7.93,0.366636722
7.94,0.366477664
7.95,0.366319024
7.96,0.366160797
7.97,0.366002972
7.98,0.365845557
7.99,0.365688552
8,0.365531945
8.01,0.365375745
8.02,0.365219938
8.03,0.365064548
8.04,0.364909537
8.05,0.36475494
8.06,0.364600731
8.07,0.364446919
8.08,0.364293495
8.09,0.364140466
8.1,0.36398783
8.11,0.363835578
8.12,0.363683716
8.13,0.363532234
8.14,0.363381139
8.15,0.363230434
8.16,0.363080114
8.17,0.362930167
8.18,0.362780593
8.19,0.362631404
8.2,0.362482603
8.21,0.362334158
8.22,0.362186096
8.23,0.362038411
8.24,0.361891087
8.25,0.361744138
8.26,0.361597554
8.27,0.361451339
8.28,0.361305497
8.29,0.361160012
8.3,0.361014894
8.31,0.360870145
8.32,0.360725749
8.33,0.360581707
8.34,0.360438027
8.35,0.36029471
8.36,0.360151743
8.37,0.360009144
8.38,0.359866884
8.39,0.35972498
8.4,0.359583432
8.41,0.359442226
8.42,0.359301375
8.43,0.359160865
8.44,0.359020707
8.45,0.358880895
8.46,0.358741426
8.47,0.358602289
8.48,0.358463501
8.49,0.358325058
8.5,0.358186947
8.51,0.358049181
8.52,0.357911743
8.53,0.357774648
8.54,0.35763789
8.55,0.357501462
8.56,0.357365358
8.57,0.357229591
8.58,0.357094161
8.59,0.356959053
8.6,0.356824277
8.61,0.35668982
8.62,0.356555695
8.63,0.356421889
8.64,0.356288412
8.65,0.356155253
8.66,0.356022416
8.67,0.355889906
8.68,0.355757711
8.69,0.355625827
8.7,0.355494265
8.71,0.355363024
8.72,0.355232083
8.73,0.355101468
8.74,0.354971163
8.75,0.354841163
8.76,0.354711487
8.77,0.354582106
8.78,0.35445304
8.79,0.354324276
8.8,0.354195832
8.81,0.354067679
8.82,0.353939838
8.83,0.353812291
8.84,0.353685063
8.85,0.353558119
8.86,0.353431483
8.87,0.353305152
8.88,0.353179114
8.89,0.353053365
8.9,0.352927921
8.91,0.352802766
8.92,0.352677912
8.93,0.352553353
8.94,0.352429085
8.95,0.352305103
8.96,0.352181416
8.97,0.352058014
8.98,0.351934907
8.99,0.35181208
9,0.351689547
9.01,0.351567294
9.02,0.35144533
9.03,0.351323649
9.04,0.351202254
9.05,0.351081134
9.06,0.350960294
9.07,0.350839738
9.08,0.350719466
9.09,0.350599469
9.1,0.350479744
9.11,0.350360303
9.12,0.35024113
9.13,0.350122238
9.14,0.350003616
9.15,0.349885272
9.16,0.349767196
9.17,0.349649386
9.18,0.349531852
9.19,0.349414594
9.2,0.349297601
9.21,0.349180868
9.22,0.349064408
9.23,0.348948212
9.24,0.348832285
9.25,0.348716616
9.26,0.34860121
9.27,0.348486069
9.28,0.348371187
9.29,0.348256572
9.3,0.348142213
9.31,0.348028116
9.32,0.347914277
9.33,0.34780069
9.34,0.347687364
9.35,0.3475743
9.36,0.347461488
9.37,0.347348926
9.38,0.347236612
9.39,0.347124557
9.4,0.34701276
9.41,0.346901211
9.42,0.346789906
9.43,0.346678847
9.44,0.346568054
9.45,0.346457493
9.46,0.346347185
9.47,0.346237121
9.48,0.346127308
9.49,0.346017735
9.5,0.345908413
9.51,0.345799329
9.52,0.345690485
9.53,0.345581887
9.54,0.345473528
9.55,0.345365403
9.56,0.345257523
9.57,0.345149891
9.58,0.34504249
9.59,0.344935314
9.6,0.34482839
9.61,0.344721699
9.62,0.344615239
9.63,0.344509018
9.64,0.344403026
9.65,0.344297275
9.66,0.344191741
9.67,0.344086455
9.68,0.343981386
9.69,0.343876555
9.7,0.343771955
9.71,0.343667575
9.72,0.343563425
9.73,0.343459511
9.74,0.343355817
9.75,0.343252346
9.76,0.343149106
9.77,0.343046089
9.78,0.34294329
9.79,0.34284072
9.8,0.34273837
9.81,0.342636247
9.82,0.342534341
9.83,0.342432651
9.84,0.34233118
9.85,0.34222993
9.86,0.342128908
9.87,0.342028088
9.88,0.341927493
9.89,0.341827119
9.9,0.341726948
9.91,0.341627009
9.92,0.34152727
9.93,0.34142775
9.94,0.341328442
9.95,0.341229351
9.96,0.341130468
9.97,0.341031793
9.98,0.340933337
9.99,0.340835083
10,0.340737038
10.01,0.340707758
10.02,0.340674617
10.03,0.340641547
10.04,0.340608555
10.05,0.340575634
10.06,0.34054278
10.07,0.340510008
10.08,0.340477301
10.09,0.340444675
10.1,0.340412104
10.11,0.340379614
10.12,0.340347201
10.13,0.340314855
10.14,0.340282576
10.15,0.340250365
10.16,0.340218229
10.17,0.340186162
10.18,0.340154169
10.19,0.340122233
10.2,0.340090375
10.21,0.340058589
10.22,0.340026871
10.23,0.33999522
10.24,0.339963631
10.25,0.339932118
10.26,0.339900669
10.27,0.339869286
10.28,0.339837978
10.29,0.339806732
10.3,0.339775559
10.31,0.339744443
10.32,0.3397134
10.33,0.339682428
10.34,0.339651511
10.35,0.339620667
10.36,0.339589894
10.37,0.339559175
10.38,0.339528526
10.39,0.339497943
10.4,0.33946743
10.41,0.339436978
10.42,0.339406589
10.43,0.33937627
10.44,0.339346001
10.45,0.339315806
10.46,0.339285682
10.47,0.339255605
10.48,0.339225611
10.49,0.339195668
10.5,0.339165783
10.51,0.339135979
10.52,0.339106224
10.53,0.339076529
10.54,0.339046902
10.55,0.339017336
10.56,0.338987838
10.57,0.338958389
10.58,0.338929009
10.59,0.338899696
10.6,0.338870433
10.61,0.338841235
10.62,0.338812099
10.63,0.338783027
10.64,0.338754015
10.65,0.338725061
10.66,0.338696161
10.67,0.338667329
10.68,0.338638554
10.69,0.338609837
10.7,0.338581184
10.71,0.338552589
10.72,0.338524051
10.73,0.338495567
10.74,0.33846715
10.75,0.338438789
10.76,0.338410481
10.77,0.338382029
10.78,0.338352614
10.79,0.338323251
10.8,0.338293954
10.81,0.338264731
10.82,0.338235564
10.83,0.338206449
10.84,0.338177411
10.85,0.338148434
10.86,0.338119512
10.87,0.338090664
10.88,0.33806187
10.89,0.338033136
10.9,0.338004469
10.91,0.337975863
10.92,0.337947311
10.93,0.33791882
10.94,0.337890403
10.95,0.337862039
10.96,0.337833726
10.97,0.337805486
10.98,0.337777306
10.99,0.337749179
11,0.337721112
11.01,0.337693109
11.02,0.337665167
11.03,0.337637275
11.04,0.337609444
11.05,0.337581674
11.06,0.337553965
11.07,0.337526317
11.08,0.337498718
11.09,0.33747118
11.1,0.337443704
11.11,0.337416284
11.12,0.337388927
11.13,0.337361617
11.14,0.337334368
11.15,0.337307179
11.16,0.337280038
11.17,0.337252957
11.18,0.337225944
11.19,0.337198982
11.2,0.337172067
11.21,0.33714521
11.22,0.33711841
11.23,0.337091672
11.24,0.33706499
11.25,0.337038357
11.26,0.337011779
11.27,0.336985261
11.28,0.336958792
11.29,0.336932378
11.3,0.336906022
11.31,0.336879722
11.32,0.336853471
11.33,0.336827275
11.34,0.336801136
11.35,0.336775044
11.36,0.336749019
11.37,0.336723029
11.38,0.336697106
11.39,0.336671231
11.4,0.336645409
11.41,0.336619644
11.42,0.336593925
11.43,0.33656826
11.44,0.336542652
11.45,0.336517098
11.46,0.336491589
11.47,0.336469066
11.48,0.336447112
11.49,0.336425219
11.5,0.336403374
11.51,0.33638157
11.52,0.336359824
11.53,0.33633813
11.54,0.33631648
11.55,0.336294884
11.56,0.336273342
11.57,0.336251845
11.58,0.336230401
11.59,0.33620901
11.6,0.336187663
11.61,0.33616637
11.62,0.33614513
11.63,0.33612393
11.64,0.336102786
11.65,0.336081684
11.66,0.336060644
11.67,0.336039637
11.68,0.336018693
11.69,0.335997792
11.7,0.335976932
11.71,0.335956133
11.72,0.335935378
11.73,0.335914664
11.74,0.335894
11.75,0.33587339
11.76,0.335852821
11.77,0.335832304
11.78,0.335811827
11.79,0.335791412
11.8,0.335771026
11.81,0.335750703
11.82,0.335730421
11.83,0.335710179
11.84,0.335689987
11.85,0.335669846
11.86,0.335649747
11.87,0.335629697
11.88,0.335609697
11.89,0.335589735
11.9,0.335569816
11.91,0.335549947
11.92,0.335530125
11.93,0.335510343
11.94,0.335490622
11.95,0.33547093
11.96,0.335451288
11.97,0.335431694
11.98,0.335412139
11.99,0.335392624
12,0.335373168
12.01,0.335353738
12.02,0.335334368
12.03,0.33531504
12.04,0.335295756
12.05,0.335276512
12.06,0.335257307
12.07,0.335238148
12.08,0.335219039
12.09,0.335199966
12.1,0.335180942
12.11,0.335161956
12.12,0.335143018
12.13,0.335124115
12.14,0.335105262
12.15,0.335086456
12.16,0.335067687
12.17,0.335048954
12.18,0.335030269
12.19,0.335011631
12.2,0.33499303
12.21,0.334974476
12.22,0.334955956
12.23,0.334937476
12.24,0.33491904
12.25,0.334900652
12.26,0.334882299
12.27,0.334863993
12.28,0.334845722
12.29,0.334827497
12.3,0.334809308
12.31,0.334791166
12.32,0.334773058
12.33,0.334754988
12.34,0.33473696
12.35,0.33471898
12.36,0.334701035
12.37,0.334683135
12.38,0.33466527
12.39,0.334647449
12.4,0.334629665
12.41,0.334611913
12.42,0.334594208
12.43,0.334576546
12.44,0.33455892
12.45,0.334541338
12.46,0.334523789
12.47,0.334506277
12.48,0.334488808
12.49,0.334471381
12.5,0.334453981
12.51,0.334436634
12.52,0.33441931
12.53,0.33440204
12.54,0.334384806
12.55,0.334367603
12.56,0.334350443
12.57,0.334333318
12.58,0.334316226
12.59,0.334299177
12.6,0.334282171
12.61,0.334265198
12.62,0.33424826
12.63,0.334231362
12.64,0.334214497
12.65,0.334197678
12.66,0.334180889
12.67,0.334164142
12.68,0.334147427
12.69,0.334130746
12.7,0.334114107
12.71,0.33409751
12.72,0.334080945
12.73,0.334064413
12.74,0.334047922
12.75,0.334031463
12.76,0.334015036
12.77,0.333998652
12.78,0.333982308
12.79,0.333965986
12.8,0.333949715
12.81,0.333933476
12.82,0.333917268
12.83,0.333901092
12.84,0.333884956
12.85,0.333868861
12.86,0.333852789
12.87,0.333836766
12.88,0.333820765
12.89,0.333804803
12.9,0.333788884
12.91,0.333772995
12.92,0.333757136
12.93,0.333741317
12.94,0.333725529
12.95,0.333709771
12.96,0.333694053
12.97,0.333678376
12.98,0.33366272
12.99,0.333647102
13,0.333631524
13.01,0.333615967
13.02,0.333600458
13.03,0.333584971
13.04,0.333569523
13.05,0.333554113
13.06,0.333538734
13.07,0.333523383
13.08,0.333508074
13.09,0.333492792
13.1,0.33347754
13.11,0.333462327
13.12,0.333447143
13.13,0.333431988
13.14,0.333416882
13.15,0.333401796
13.16,0.333386748
13.17,0.333371727
13.18,0.333356737
13.19,0.333341784
13.2,0.333326861
13.21,0.333311965
13.22,0.333297116
13.23,0.333282288
13.24,0.333267497
13.25,0.333252734
13.26,0.333238
13.27,0.333223303
13.28,0.333208634
13.29,0.333193994
13.3,0.33317939
13.31,0.333164825
13.32,0.333150279
13.33,0.333135768
13.34,0.333121284
13.35,0.33310684
13.36,0.333092422
13.37,0.333078032
13.38,0.333063677
13.39,0.333049352
13.4,0.333035053
13.41,0.333020791
13.42,0.333006557
13.43,0.332992358
13.44,0.332978178
13.45,0.332964033
13.46,0.332949925
13.47,0.332935836
13.48,0.332921792
13.49,0.332907763
13.5,0.332893771
13.51,0.332879808
13.52,0.332865879
13.53,0.332851976
13.54,0.332838101
13.55,0.332824251
13.56,0.332810437
13.57,0.33279665
13.58,0.332782898
13.59,0.332769173
13.6,0.332755473
13.61,0.332741798
13.62,0.332728161
13.63,0.332714547
13.64,0.33270097
13.65,0.332687419
13.66,0.332673893
13.67,0.332660392
13.68,0.332646926
13.69,0.332633485
13.7,0.332620071
13.71,0.332606691
13.72,0.332593337
13.73,0.332580007
13.74,0.332566711
13.75,0.332553443
13.76,0.332540198
13.77,0.332526987
13.78,0.332513803
13.79,0.332500643
13.8,0.332487506
13.81,0.332474406
13.82,0.332461329
13.83,0.332448287
13.84,0.332435268
13.85,0.332422275
13.86,0.332409306
13.87,0.332396361
13.88,0.33238346
13.89,0.332370575
13.9,0.332357712
13.91,0.332344883
13.92,0.332332089
13.93,0.332319309
13.94,0.332306561
13.95,0.332293829
13.96,0.332281139
13.97,0.332268463
13.98,0.332255821
13.99,0.332243214
14,0.332230619
14.01,0.332218057
14.02,0.33220552
14.03,0.332193005
14.04,0.332180524
14.05,0.332168066
14.06,0.332155631
14.07,0.332143219
14.08,0.332130841
14.09,0.332118495
14.1,0.332106162
14.11,0.332093853
14.12,0.332081575
14.13,0.332069321
14.14,0.3320571
14.15,0.332044902
14.16,0.332032716
14.17,0.332020573
14.18,0.332008452
14.19,0.331996355
14.2,0.331984268
14.21,0.331972227
14.22,0.331960194
14.23,0.331948196
14.24,0.331936219
14.25,0.331924277
14.26,0.331912353
14.27,0.331900454
14.28,0.331888576
14.29,0.33187673
14.3,0.331864896
14.31,0.331853095
14.32,0.331841324
14.33,0.331828821
14.34,0.33181402
14.35,0.331799242
14.36,0.331784495
14.37,0.33176976
14.38,0.331755058
14.39,0.331740377
14.4,0.331725728
14.41,0.331711091
14.42,0.331696487
14.43,0.331681914
14.44,0.331667353
14.45,0.331652823
14.46,0.331638306
14.47,0.331623829
14.48,0.331609366
14.49,0.331594932
14.5,0.33158052
14.51,0.33156613
14.52,0.33155176
14.53,0.331537424
14.54,0.331523109
14.55,0.331508813
14.56,0.33149454
14.57,0.331480296
14.58,0.331466076
14.59,0.331451875
14.6,0.331437706
14.61,0.331423548
14.62,0.33140942
14.63,0.331395313
14.64,0.331381227
14.65,0.331367172
14.66,0.331353139
14.67,0.331339124
14.68,0.331325132
14.69,0.33131117
14.7,0.331297229
14.71,0.331283308
14.72,0.331269408
14.73,0.331255527
14.74,0.331241678
14.75,0.331227848
14.76,0.331214038
14.77,0.33120026
14.78,0.331186491
14.79,0.331172752
14.8,0.331159034
14.81,0.331145336
14.82,0.331131668
14.83,0.33111802
14.84,0.331104392
14.85,0.331090783
14.86,0.331077206
14.87,0.331063636
14.88,0.331050098
14.89,0.331036579
14.9,0.33102308
14.91,0.33100961
14.92,0.33099616
14.93,0.33098273
14.94,0.330969319
14.95,0.330955928
14.96,0.330942566
14.97,0.330929223
14.98,0.3309159
14.99,0.330902597
15,0.330889321
15.01,0.330876056
15.02,0.33086283
15.03,0.330849613
15.04,0.330836415
15.05,0.330823247
15.06,0.330810087
15.07,0.330796957
15.08,0.330783855
15.09,0.330770762
15.1,0.330757699
15.11,0.330744654
15.12,0.330731628
15.13,0.330718621
15.14,0.330705632
15.15,0.330692672
15.16,0.33067973
15.17,0.330666809
15.18,0.330653904
15.19,0.330641028
15.2,0.330628172
15.21,0.330615333
15.22,0.330602513
15.23,0.330589712
15.24,0.330576938
15.25,0.330564174
15.26,0.330551436
15.27,0.330538717
15.28,0.330526028
15.29,0.330513345
15.3,0.330500691
15.31,0.330488055
15.32,0.330475437
15.33,0.330462837
15.34,0.330450255
15.35,0.330437702
15.36,0.330425165
15.37,0.330412647
15.38,0.330400157
15.39,0.330387675
15.4,0.33037522
15.41,0.330362772
15.42,0.330350362
15.43,0.330337961
15.44,0.330325578
15.45,0.330313221
15.46,0.330300882
15.47,0.33028856
15.48,0.330276256
15.49,0.330263969
15.5,0.33025171
15.51,0.330239459
15.52,0.330227234
15.53,0.330215036
15.54,0.330202846
15.55,0.330190673
15.56,0.330178528
15.57,0.3301664
15.58,0.330154288
15.59,0.330142194
15.6,0.330130126
15.61,0.330118066
15.62,0.330106034
15.63,0.330094018
15.64,0.330082018
15.65,0.330070037
15.66,0.33005808
15.67,0.330046131
15.68,0.330034209
15.69,0.330022303
15.7,0.330010425
15.71,0.329998553
15.72,0.329986709
15.73,0.32997487
15.74,0.329963057
15.75,0.329951262
15.76,0.329939484
15.77,0.32992773
15.78,0.329915984
15.79,0.329904275
15.8,0.329892561
15.81,0.329880874
15.82,0.329869214
15.83,0.329857559
15.84,0.329845931
15.85,0.329834309
15.86,0.329822713
15.87,0.329811134
15.88,0.329799581
15.89,0.329788033
15.9,0.329776511
15.91,0.329765007
15.92,0.329753517
15.93,0.329742043
15.94,0.329730587
15.95,0.329719155
15.96,0.329707739
15.97,0.329696329
15.98,0.329684946
15.99,0.329673578
16,0.329662234
16.01,0.329650899
16.02,0.329639587
16.03,0.329628291
16.04,0.329617002
16.05,0.329605747
16.06,0.329594498
16.07,0.329583265
16.08,0.329572057
16.09,0.329560865
16.1,0.329549679
16.11,0.329538527
16.12,0.329527382
16.13,0.329516252
16.14,0.329505146
16.15,0.329494056
16.16,0.329482971
16.17,0.329471912
16.18,0.329460868
16.19,0.329449848
16.2,0.329438835
16.21,0.329427846
16.22,0.329416872
16.23,0.329405913
16.24,0.32939497
16.25,0.32938404
16.26,0.329373127
16.27,0.329362239
16.28,0.329351354
16.29,0.329340495
16.3,0.329329651
16.31,0.329318832
16.32,0.329308018
16.33,0.329297217
16.34,0.329286442
16.35,0.329275681
16.36,0.329264936
16.37,0.329254204
16.38,0.329243488
16.39,0.329232788
16.4,0.329222109
16.41,0.329211437
16.42,0.32920079
16.43,0.329190155
16.44,0.329179537
16.45,0.329168932
16.46,0.329158341
16.47,0.329147775
16.48,0.329137223
16.49,0.329126687
16.5,0.329116163
16.51,0.329105645
16.52,0.32909516
16.53,0.32908468
16.54,0.329074214
16.55,0.329063772
16.56,0.329053344
16.57,0.329042931
16.58,0.32903253
16.59,0.329022146
16.6,0.329011784
16.61,0.329001426
16.62,0.328991083
16.63,0.328980763
16.64,0.328970457
16.65,0.328960165
16.66,0.328949887
16.67,0.328939634
16.68,0.328929383
16.69,0.328919158
16.7,0.328908934
16.71,0.328898735
16.72,0.32888855
16.73,0.328878378
16.74,0.32886823
16.75,0.328858086
16.76,0.328847956
16.77,0.328837848
16.78,0.328827756
16.79,0.328817675
16.8,0.328807609
16.81,0.328797556
16.82,0.328787516
16.83,0.328777501
16.84,0.328767488
16.85,0.328757498
16.86,0.328747522
16.87,0.32873756
16.88,0.328727611
16.89,0.328717675
16.9,0.328707763
16.91,0.328697853
16.92,0.328687967
16.93,0.328678083
16.94,0.328668224
16.95,0.328658378
16.96,0.328648545
16.97,0.328638723
16.98,0.328628927
16.99,0.328619133
17,0.328609361
17.01,0.328599602
